queue_cell,threshold,latency_ms,block,eligible_opportunities,baseline_fills,cancelled_opportunities,cancel_rate,fills_prevented,surviving_fills,favourable_fills_sacrificed,adverse_markout_avoided,favourable_markout_sacrificed,net_markout_preserved,net_per_eligible_opportunity,avoidance_efficiency_ticks,avoidance_efficiency_lift,net_markout_lift_over_random,cancel_too_late_rate,catastrophic_25_avoided,catastrophic_25_avoidance_lift,catastrophic_50_avoided,catastrophic_50_avoidance_lift,catastrophic_100_avoided,catastrophic_100_avoidance_lift
midpoint,0.2,50,992807,3600,2081,1076,0.2988888889,344,1737,137,6094.5,68.5,6026,1.673888889,88.97080292,1.750329536,0.9336952427,0.6689124158,106,1.136947468,16,0.3532507214,2,0.1406841536
midpoint,0.2,50,992808,3600,1798,1076,0.2988888889,407,1391,268,6035.5,134,5901.5,1.639305556,45.04104478,1.630207108,0.5848531754,0.6082771896,94,0.8016658287,65,0.8495558496,5,0.1767076167
midpoint,0.2,50,992809,3600,1975,1174,0.3261111111,366,1609,194,8635,133,8502,2.361666667,64.92481203,0.4357060314,0.7293322209,0.6740872663,145,0.9472704058,56,0.6745218579,23,0.6857017782
midpoint,0.2,50,992810,3600,2356,1307,0.3630555556,478,1878,264,9132,512,8620,2.394444444,17.8359375,0.975363191,0.8249075221,0.616064257,155,0.8998526448,75,0.7915744582,16,1.546312249
midpoint,0.2,50,992811,3600,2867,1546,0.4294444444,838,2029,290,30500,2311,28189,7.830277778,13.19774989,0.7837752707,0.7676466198,0.4364492266,434,0.8713724271,207,0.7204444531,79,0.8215138084
midpoint,0.2,50,992812,3600,2921,1772,0.4922222222,846,2075,295,32982,4260.5,28721.5,7.978194444,7.741344913,0.7330403954,0.7383872933,0.5067055394,423,0.8427582227,247,0.7607685219,85,0.6536327115
midpoint,0.2,50,992813,3600,2965,1846,0.5127777778,990,1975,351,37510,3399.5,34110.5,9.475138889,11.03397558,1.020149381,0.8547101004,0.4481605351,488,0.9168979633,275,0.8455966233,98,0.7723817119
midpoint,0.2,50,992814,3600,2861,1713,0.4758333333,990,1871,270,43142,1818,41324,11.47888889,23.73047305,0.7767044165,1.027716388,0.3937538273,530,0.9824544353,319,1.026589953,122,1.119262466
midpoint,0.2,50,992815,3600,2578,1490,0.4138888889,732,1846,313,17394.5,484.5,16910,4.697222222,35.90196078,0.7579093195,0.7266435755,0.4975978037,242,0.7150080684,135,0.725879114,22,0.5097425942
midpoint,0.2,50,992816,3600,2620,1485,0.4125,825,1795,314,19955.5,319,19636.5,5.454583333,62.55642633,1.121311119,0.7181110506,0.4306418219,294,0.7340194397,164,0.8267051467,40,0.6166519565
midpoint,0.2,50,992817,3600,2279,1318,0.3661111111,569,1710,228,15209.5,337,14872.5,4.13125,45.13204748,0.6310636975,0.7954174335,0.55546875,199,0.7135624075,130,0.7691069616,25,0.8861222141
midpoint,0.2,50,992818,3600,2007,966,0.2683333333,442,1565,212,7557,130,7427,2.063055556,58.13076923,0.5106571455,0.6156084995,0.5312831389,120,0.6270274774,33,0.4105312093,5,0.2389854727
midpoint,0.2,50,992819,3600,2005,1166,0.3238888889,467,1538,229,7151,114.5,7036.5,1.954583333,62.45414847,0.614416405,0.4385064034,0.5750682439,136,0.6139823515,25,0.2690076369,2,0.08336625018
midpoint,0.2,50,992820,3600,2009,886,0.2461111111,312,1697,140,5418,178,5240,1.455555556,30.43820225,0.3696184495,0.6130974304,0.6272401434,108,0.8408985211,26,0.4281756181,0,0
midpoint,0.2,50,992821,3600,1763,1126,0.3127777778,498,1265,270,8778,135,8643,2.400833333,65.02222222,0.5933945596,0.6311452972,0.5054617676,136,0.7272837574,74,0.6967337435,0,0
midpoint,0.2,50,992822,3600,1727,1079,0.2997222222,380,1347,220,6405,146,6259,1.738611111,43.86986301,0.529815543,0.6778469395,0.6173212487,122,0.8312712065,34,0.4427537325,7,1.0262309
midpoint,0.2,50,992823,3600,2095,954,0.265,359,1736,133,6766,66.5,6699.5,1.860972222,101.7443609,1.038667272,0.7600969752,0.5925085131,92,0.736461211,40,0.6000673107,10,0.3814153331
midpoint,0.2,50,992824,3600,1783,775,0.2152777778,315,1468,203,3527,561.5,2965.5,0.82375,6.281389136,0.1626122908,0.3580217647,0.5667125172,69,0.5221415839,14,0.2386880857,0,0
midpoint,0.2,50,992825,3600,1792,923,0.2563888889,282,1510,98,9511,141,9370,2.602777778,67.45390071,0.5421001996,1.020947772,0.6544117647,128,1.016737589,90,1.444229529,13,0.5295508274
midpoint,0.2,50,992826,3600,1175,449,0.1247222222,119,1056,65,2759,32.5,2726.5,0.7573611111,84.89230769,0.8681427475,1.043725106,0.7118644068,32,0.7469654528,32,1.662980982,0,0
midpoint,0.2,50,992827,3600,1653,777,0.2158333333,293,1360,112,8693.5,433,8260.5,2.294583333,20.07736721,0.8112580357,0.7017165829,0.5580693816,120,0.8166424452,51,0.5511945392,33,0.676996587
midpoint,0.2,50,992828,3600,1670,916,0.2544444444,373,1297,141,15994,733.5,15260.5,4.239027778,21.80504431,0.2757854302,0.9064969832,0.5456760049,194,0.8782397255,149,1.057217999,59,1.01990539
midpoint,0.2,50,992829,3600,1642,797,0.2213888889,315,1327,169,4022,198.5,3823.5,1.062083333,20.26196474,0.8396941468,0.4722815189,0.578313253,53,0.5097288116,9,0.1804395604,0,0
midpoint,0.2,50,992830,3600,1751,908,0.2522222222,317,1434,138,6963.5,349,6614.5,1.837361111,19.95272206,0.4697052547,0.8812727059,0.6100861009,95,0.8085479724,43,0.7588413743,19,1.295673171
midpoint,0.2,50,992831,3600,1641,811,0.2252777778,280,1361,144,5802,72,5730,1.591666667,80.58333333,2.472531651,0.8065299996,0.6310935441,110,1.143047112,38,0.6748701299,3,0.1740806223
midpoint,0.2,50,992832,3600,2405,1402,0.3894444444,726,1679,344,19715,193,19522,5.422777778,102.1502591,0.6246486622,0.6956118064,0.4646017699,268,0.7312983058,146,0.6689490149,23,0.2999663782
midpoint,0.2,50,992833,3600,2342,1322,0.3672222222,626,1716,252,13263,565,12698,3.527222222,23.47433628,0.7494139821,0.64497035,0.5074744296,238,0.7407728334,77,0.5027460426,2,0.0796002991
midpoint,0.2,50,992834,3600,2509,1560,0.4333333333,753,1756,236,21933.5,839,21094.5,5.859583333,26.14243147,0.5603311637,0.7079850526,0.4983344437,342,0.8041960598,124,0.56290008,59,0.7097051026
midpoint,0.2,50,992835,3600,2268,1283,0.3563888889,461,1807,275,5983,272.5,5710.5,1.58625,21.9559633,0.5317111558,0.4102656844,0.6193228737,96,0.5294787117,33,0.3396473012,2,0.04116936984
midpoint,0.2,50,992836,3600,2434,1067,0.2963888889,332,2102,94,10402,251,10151,2.819722222,41.44223108,0.6513730814,1.033830425,0.6810758886,159,1.027031474,78,0.9741795119,11,0.6720381526
midpoint,0.2,50,992837,3600,1717,859,0.2386111111,245,1472,162,1843.5,81,1762.5,0.4895833333,22.75925926,0.3658643475,0.281066473,0.6715817694,26,0.2735919593,6,0.1115357549,0,0
midpoint,0.2,50,992838,3600,2292,983,0.2730555556,325,1967,134,6865.5,92,6773.5,1.881527778,74.625,1.550281347,0.8948485661,0.660041841,101,0.8581723818,70,1.104388229,1,0.1305982906
midpoint,0.2,50,992839,3600,2018,969,0.2691666667,303,1715,129,5715,684.5,5030.5,1.397361111,8.349159971,0.1801446116,0.5819806498,0.6823899371,87,0.6223692187,33,0.5321602378,0,0
midpoint,0.2,50,992840,3600,1722,776,0.2155555556,147,1575,51,3987,25.5,3961.5,1.100416667,156.3529412,3.377107506,1.3966816,0.8002717391,51,1.102266737,31,1.452571429,2,1.301587302
midpoint,0.2,50,992841,3600,1596,619,0.1719444444,228,1368,54,7473,27,7446,2.068333333,276.7777778,1.890738023,1.15834389,0.6212624585,75,0.8346581876,50,1.211072664,17,0.85
midpoint,0.2,50,992842,3596,2035,1025,0.2850389321,428,1607,143,10279.5,71.5,10208,2.838709677,143.7692308,8.795601731,0.8705877245,0.5676767677,192,1.000983768,53,0.820839295,7,0.2248831776
midpoint,0.2,50,992843,3600,1513,716,0.1988888889,266,1247,89,4678.5,44.5,4634,1.287222222,105.1348315,0.865836907,0.5915514253,0.6150506512,81,0.8301361512,6,0.1083422843,6,0.3669658016
midpoint,0.2,50,992844,3600,2375,1267,0.3519444444,375,2000,223,5226,111.5,5114.5,1.420694444,46.86995516,1.276123935,0.6646728294,0.7002398082,77,0.6035478548,38,0.6666666667,4,0.6333333333
midpoint,0.2,50,992845,3600,2128,1204,0.3344444444,339,1789,128,6666.5,64,6602.5,1.834027778,104.1640625,1.756676417,0.7491600548,0.7146464646,112,0.8854610166,31,0.5041343788,9,0.4912658715
midpoint,0.2,50,992846,3600,2097,1090,0.3027777778,342,1755,105,8544.5,175.5,8369,2.324722222,48.68660969,1.486781065,0.8063924101,0.667961165,147,0.9388980263,70,0.9981640147,1,0.0533180778
midpoint,0.2,50,992847,3600,1908,912,0.2533333333,266,1642,177,2146.5,88.5,2058,0.5716666667,24.25423729,0.9641309229,0.5172171521,0.7024608501,43,0.7009911141,1,0.04347231716,0,0
midpoint,0.2,50,992848,3600,1661,999,0.2775,272,1389,121,7126.5,77.5,7049,1.958055556,91.95483871,0.6638622156,0.850610068,0.7227319062,108,0.9872974639,55,0.9052937213,0,0
midpoint,0.2,50,992849,3600,2277,1314,0.365,397,1880,107,11783,131.5,11651.5,3.236527778,89.60456274,5.561432846,1.176900788,0.6943802925,174,1.17409394,79,1.056190661,13,0.6427733866
midpoint,0.2,50,992850,3600,1861,1028,0.2855555556,377,1484,166,5575.5,159,5416.5,1.504583333,35.06603774,0.7167740274,0.6351069021,0.6168699187,98,0.7145661347,39,0.5923607427,0,0
midpoint,0.2,50,992851,3600,1596,761,0.2113888889,331,1265,148,4901.5,74,4827.5,1.340972222,66.23648649,0.9787015389,0.9067433705,0.5592543276,86,0.9826319784,47,1.116366288,0,0
midpoint,0.2,50,992852,3600,1406,612,0.17,101,1305,42,935.5,21,914.5,0.2540277778,44.54761905,1.886346968,0.3490886354,0.8344262295,12,0.2779525873,5,0.212856148,0,0
midpoint,0.2,50,992853,3600,1497,869,0.2413888889,287,1210,137,8097,68.5,8028.5,2.230138889,118.2043796,1.115381143,0.8460573938,0.6448019802,90,0.7547307214,57,0.7623425355,30,1.337443045
midpoint,0.2,50,992854,3600,2145,956,0.2655555556,435,1710,191,5608,95.5,5512.5,1.53125,58.72251309,1.629517298,0.7920604801,0.540654699,99,1.025572298,21,0.3937327914,1,0.07146426787
midpoint,0.2,50,992855,3600,1773,934,0.2594444444,304,1469,179,4259.5,154.5,4105,1.140277778,27.56957929,0.33948335,0.4704202351,0.6603351955,63,0.5768146327,24,0.3954058876,0,0
midpoint,0.2,50,992856,3600,1712,867,0.2408333333,286,1426,162,7272,81,7191,1.9975,89.77777778,0.531653111,0.7347516698,0.6682134571,93,0.6675051567,75,0.9237675904,23,0.6463770971
midpoint,0.2,50,992857,3600,2877,1709,0.4747222222,892,1985,363,30467.5,3995.5,26472,7.353333333,7.625453635,0.7027091753,0.6638941511,0.4567600487,398,0.815555182,228,0.7273755506,76,0.6082520113
midpoint,0.2,50,992858,3600,2652,1610,0.4472222222,743,1909,346,18288.5,1213,17075.5,4.743194444,15.07708162,0.6584370481,0.538184802,0.5255427842,275,0.7765516125,136,0.6337162516,39,0.4082206163
midpoint,0.2,50,992859,3600,3072,2032,0.5644444444,1279,1793,317,76331.5,8751.5,67580,18.77222222,8.722104782,1.085946924,1.006828093,0.336274001,803,0.9658021043,595,0.9855975843,267,0.9761050478
midpoint,0.2,50,992860,3600,3094,2188,0.6077777778,1446,1648,442,67726.5,8671,59055.5,16.40430556,7.810690808,0.8595558416,0.8796343939,0.3007736944,815,0.9154078769,503,0.8807421795,200,0.8952701725
midpoint,0.2,50,992861,3600,3080,2088,0.58,1267,1813,439,56209,7754,48455,13.45972222,7.249032757,0.8716313399,0.9117174565,0.3668165917,617,0.9264295879,407,0.9404869441,179,0.9122392485
midpoint,0.2,50,992862,3600,3309,2221,0.6169444444,1397,1912,480,105530.5,65697,39833.5,11.06486111,1.606321445,0.9568425964,0.7367268633,0.3385416667,770,0.9599254041,591,0.9395103602,353,0.8990671254
midpoint,0.2,50,992863,3600,3401,2187,0.6075,1334,2067,503,116892,44819.5,72072.5,20.02013889,2.608061223,1.020348228,0.8767666515,0.3701605288,726,0.9448285046,621,0.9324052638,446,0.9067511699
midpoint,0.2,50,992864,3600,3184,2333,0.6480555556,1678,1506,644,97125,20287.5,76837.5,21.34375,4.787430684,0.86073453,0.813129105,0.2438035151,835,0.8876246565,618,0.848518928,359,0.8267007649
midpoint,0.2,50,992865,3600,3063,2267,0.6297222222,1599,1464,702,60630.5,9479,51151.5,14.20875,6.396297078,0.7444812944,0.7836149843,0.2691956124,683,0.8386768172,462,0.8388572242,215,0.9031755044
midpoint,0.2,50,992866,3600,3046,2207,0.6130555556,1508,1538,579,66635.5,10565,56070.5,15.57513889,6.307193564,0.6606175332,0.7405335518,0.2842904604,687,0.8435666315,478,0.7946578468,214,0.738901358
midpoint,0.2,50,992867,3600,3086,2077,0.5769444444,1257,1829,544,53044.5,8804,44240.5,12.28902778,6.025045434,0.6865556686,0.7562190355,0.3705558338,584,0.8872216577,438,0.8763754272,183,0.7980008224
midpoint,0.2,50,992868,3600,3008,2093,0.5813888889,1362,1646,508,64307.5,4879,59428.5,16.50791667,13.18046731,0.7970761084,0.838889306,0.3227250124,700,0.8513005621,503,0.8551839832,222,0.8103979321
midpoint,0.2,50,992869,3600,2849,1738,0.4827777778,998,1851,322,41049,3809,37240,10.34444444,10.77684432,0.6304704624,0.8002181306,0.4031100478,524,0.9194024189,343,0.867285501,107,0.7005823574
midpoint,0.2,50,992870,3600,2916,1820,0.5055555556,1068,1848,347,55082,4170.5,50911.5,14.14208333,13.20752907,0.6782934382,0.7864685082,0.3855005754,579,0.8259483639,404,0.7867733094,169,0.7012567877
midpoint,0.2,50,992871,3600,2803,1744,0.4844444444,860,1943,334,39887,2586,37301,10.36138889,15.42420727,0.8486428194,0.8194195902,0.4746487477,449,0.8747320647,307,0.8708492724,147,0.8525221385
midpoint,0.2,50,992872,3600,2942,1874,0.5205555556,1087,1855,445,42668,4315.5,38352.5,10.65347222,9.887150967,0.8518458599,0.7747651386,0.3954393771,486,0.8272795126,312,0.7847935897,105,0.6750257306
midpoint,0.2,50,992873,3600,3004,1744,0.4844444444,1043,1961,406,67057,21684.5,45372.5,12.60347222,3.092393184,0.9043812021,0.8164219331,0.3776849642,500,0.858721945,383,0.840776489,215,0.7990102991
midpoint,0.2,50,992874,3600,3302,2055,0.5708333333,1320,1982,397,111746,32627,79119,21.9775,3.424954792,1.096982234,0.9802937021,0.3237704918,802,0.9868249639,664,0.9736260613,420,0.9473727355
midpoint,0.2,50,992875,3600,3117,2008,0.5577777778,1198,1919,412,87223,18407.5,68815.5,19.11541667,4.738449002,0.7423343803,0.7779581201,0.3750652061,648,0.8987153429,522,0.8650691705,320,0.8251611953
midpoint,0.2,50,992876,3600,3149,1939,0.5386111111,1145,2004,347,65021,7167.5,57853.5,16.07041667,9.071642832,0.8672926533,0.8939754847,0.3827493261,654,0.9024800777,492,0.931892165,246,0.9449074187
midpoint,0.2,50,992877,3600,2964,1873,0.5202777778,1159,1805,366,55866.5,5425,50441.5,14.01152778,10.29797235,0.8377797754,0.8107774438,0.3521520402,644,0.9200842568,466,0.8906858781,176,0.756467833
midpoint,0.2,50,992878,3600,2926,1856,0.5155555556,1136,1790,416,52433,4375.5,48057.5,13.34930556,11.98331619,0.7436759695,0.7706866266,0.3765093304,606,0.8534044618,427,0.8408453396,170,0.7189978954
midpoint,0.2,50,992879,3600,2961,1691,0.4697222222,921,2040,286,43921.5,1144,42777.5,11.88263889,38.39291958,2.093367241,0.8485278261,0.4353157572,482,0.8566181038,320,0.8043743458,158,0.8088653292
midpoint,0.2,50,992880,3600,3077,2122,0.5894444444,1253,1824,447,55570,8377.5,47192.5,13.10902778,6.633243808,0.7003202452,0.780494328,0.3920426977,627,0.8753427249,399,0.8275564321,168,0.7597765363
midpoint,0.2,50,992881,3600,3027,2089,0.5802777778,1370,1657,428,59609,6793,52816,14.67111111,8.775062564,0.6277421394,0.7057003476,0.312248996,722,0.8526195056,493,0.8444016296,195,0.7327387159
midpoint,0.2,50,992882,3600,3020,2102,0.5838888889,1433,1587,435,57598,6558.5,51039.5,14.17763889,8.78219105,0.7359339008,0.8476752416,0.2902426944,776,0.9030338364,468,0.8759276084,167,0.8480649745
midpoint,0.2,50,992883,3592,2954,2070,0.5762806236,1322,1632,500,54925.5,4693,50232.5,13.984549,11.70370765,1.03540249,0.9038210404,0.3313100658,607,0.8929146594,384,0.8529278189,161,0.8606540764
midpoint,0.2,50,992884,3600,3013,2032,0.5644444444,1402,1611,490,55185,4852,50333,13.98138889,11.37366035,0.8145581154,0.7820134895,0.2850586435,629,0.8303235637,417,0.795882183,182,0.7464336662
midpoint,0.2,50,992885,3600,2973,1944,0.54,1073,1900,403,44030,1901.5,42128.5,11.70236111,23.15540363,3.141984188,0.9727125266,0.4331748547,502,0.9186985464,339,0.9163703316,122,0.7991248769
midpoint,0.2,50,992886,3600,2903,1957,0.5436111111,1342,1561,527,50312.5,4965.5,45347,12.59638889,10.13241365,0.9303384175,0.8527070834,0.2914466737,607,0.878298252,391,0.8701718153,167,0.848010817
midpoint,0.2,50,992887,3600,2830,1798,0.4994444444,1192,1638,439,45303.5,4426.5,40877,11.35472222,10.23460974,0.6463247569,0.7447859023,0.3101851852,544,0.8236885358,312,0.7444605578,127,0.6715333104
midpoint,0.2,50,992888,3600,2791,1777,0.4936111111,990,1801,467,29490.5,3665.5,25825,7.173611111,8.045423544,0.5806322413,0.6904443568,0.4166175604,397,0.8040367758,259,0.8297394399,62,0.6176321519
midpoint,0.2,50,992889,3600,2584,1666,0.4627777778,918,1666,404,31053,514,30539,8.483055556,60.41439689,1.769003096,0.7009951204,0.4340320592,376,0.7702841124,224,0.6595381993,66,0.6051393413
midpoint,0.2,50,992890,3600,2815,1845,0.5125,954,1861,508,24930,1517,23413,6.503611111,16.43375082,1.046692289,0.6123110886,0.4652466368,357,0.7285006568,204,0.7157546796,66,0.4905501956
midpoint,0.2,50,992891,3600,2762,1887,0.5241666667,1011,1751,548,26480.5,1837,24643.5,6.845416667,14.41507893,0.972561787,0.6987413219,0.4535135135,359,0.7650308386,198,0.689956398,58,0.5956880331
midpoint,0.2,50,992892,3596,2892,1879,0.5225250278,1166,1726,447,43778,3565.5,40212.5,11.18256396,12.27822185,0.7445842832,0.7660283178,0.3628415301,543,0.8222155203,360,0.8029665461,144,0.8503798089
midpoint,0.2,50,992893,3600,2815,1812,0.5033333333,1051,1764,439,36462,3848.5,32613.5,9.059305556,9.474340652,0.7076544246,0.8357887953,0.3977077364,425,0.8438255352,266,0.8646296177,104,0.8315037562
midpoint,0.2,50,992894,3600,2793,1726,0.4794444444,937,1856,365,37084,1925.5,35158.5,9.76625,19.25941314,1.131242071,0.8678629853,0.4399282726,465,0.9565681407,297,0.9117348683,89,0.7410343245
midpoint,0.2,50,992895,3600,2940,1838,0.5105555556,1003,1937,382,32826,2062,30764,8.545555556,15.91949564,0.7075112074,0.7313128919,0.4418475237,404,0.7915824718,239,0.7274748962,109,0.7589109157
midpoint,0.2,50,992896,3600,3298,2219,0.6163888889,1315,1983,520,86114.5,29378,56736.5,15.76013889,2.931258084,1.192955579,0.9616265123,0.3843632959,647,0.9533878729,525,0.9318414828,296,0.8602126282
midpoint,0.2,50,992897,3600,3320,2349,0.6525,1508,1812,532,96976.5,28178,68798.5,19.11069444,3.44156789,0.9505407513,0.8705929322,0.3291814947,769,0.9364070092,607,0.9312655385,338,0.8553309552
midpoint,0.2,50,992898,3600,3109,2217,0.6158333333,1411,1698,505,82349.5,19003.5,63346,17.59611111,4.333385955,0.8111292036,0.8165913502,0.3315963998,729,0.9284855164,530,0.8996941268,260,0.8184063987
midpoint,0.2,50,992899,3600,3155,2120,0.5888888889,1383,1772,487,69821,11361,58460,16.23888889,6.145673796,0.8261038841,0.847894435,0.3240469208,703,0.9517712966,529,0.9450220855,253,0.8627234181
midpoint,0.2,50,992900,3600,3205,2222,0.6172222222,1465,1740,588,85784,25378.5,60405.5,16.77930556,3.380184014,0.9127841196,0.8348015261,0.3128517824,755,0.9300245211,575,0.9256329313,318,0.8717955298
midpoint,0.2,50,992901,3596,3095,2200,0.6117908788,1443,1652,562,69317.5,9476,59841.5,16.64112903,7.315059097,0.7910202056,0.7944704233,0.3190184049,683,0.867332013,509,0.8430286538,245,0.8121871723
midpoint,0.2,50,992902,3600,3028,1994,0.5538888889,1254,1774,444,64380.5,5177,59203.5,16.44541667,12.4358702,1.278198547,0.8875381163,0.3448275862,592,0.8349803992,440,0.832645878,237,0.815210131
midpoint,0.2,50,992903,3600,3145,2272,0.6311111111,1570,1575,562,82150,18037,64113,17.80916667,4.554526806,0.8577073899,0.8531696142,0.2761641309,819,0.908924255,606,0.8899779592,309,0.8375968558
midpoint,0.2,50,992904,3600,3202,2286,0.635,1573,1629,504,95391.5,15137,80254.5,22.29291667,6.301876197,0.9084062482,0.8504311415,0.2823905109,912,0.931027029,691,0.92115267,341,0.8118594855
midpoint,0.2,50,992905,3600,3181,2228,0.6188888889,1438,1743,506,70495,10787,59708,16.58555556,6.535181237,0.9918866289,0.8434124411,0.3255159475,691,0.8892153555,497,0.875329434,231,0.7897915489
midpoint,0.2,50,992906,3600,3151,2182,0.6061111111,1478,1673,578,63051.5,12426.5,50625,14.0625,5.073954855,0.8909254642,0.829704545,0.2998578873,685,0.9190531828,481,0.9011078715,204,0.8578200191
midpoint,0.2,50,992907,3600,3368,2447,0.6797222222,1697,1671,542,125020,38822.5,86197.5,23.94375,3.220297508,1.090207825,1.007312233,0.2722984563,988,0.9828885709,807,0.9954231373,458,0.9439074881
midpoint,0.2,50,992908,3600,3214,2368,0.6577777778,1700,1514,527,102073,22564.5,79508.5,22.08569444,4.523610096,0.8514541554,0.891197488,0.2338891393,986,0.9608865979,757,0.9378606121,396,0.9311852502
midpoint,0.2,50,992909,3600,3156,2245,0.6236111111,1539,1617,510,90177.5,16963,73214.5,20.33736111,5.316129222,0.8914846843,0.9013554365,0.2858468677,875,0.9287510241,694,0.9437489982,358,0.9211345665
midpoint,0.2,50,992910,3600,3302,2389,0.6636111111,1693,1609,603,115957,31626.5,84330.5,23.42513889,3.666450603,1.059570622,0.9687275039,0.2623093682,930,0.9602207827,774,0.9670705732,456,0.9741238487
midpoint,0.2,50,992911,3600,3286,2439,0.6775,1708,1578,618,104389.5,27734.5,76655,21.29305556,3.763886135,0.8565802844,0.8796504856,0.2694610778,921,0.9365224463,708,0.9203462244,412,0.9216763793
midpoint,0.2,50,992912,3600,3092,2267,0.6297222222,1549,1543,544,82836.5,12467.5,70369,19.54694444,6.644194907,0.7238300849,0.8450878266,0.284856879,824,0.8862113488,621,0.9002139268,297,0.8928457536
midpoint,0.2,50,992913,3600,3147,2292,0.6366666667,1559,1588,572,80573,14540,66033,18.3425,5.541471802,0.8707551794,0.8671636356,0.2861721612,808,0.9096654476,619,0.8906018762,296,0.9012158275
midpoint,0.2,50,992914,3600,3049,2235,0.6208333333,1542,1507,472,88329.5,12291,76038.5,21.12180556,7.186518591,0.8389042684,0.9212520218,0.2777517564,881,0.9411146637,692,0.958859934,354,0.976241256
midpoint,0.2,50,992915,3600,3086,2045,0.5680555556,1384,1702,489,67755.5,8583.5,59172,16.43666667,7.893691385,0.9014809864,0.8353242225,0.293877551,736,0.8818430019,527,0.8691480402,237,0.8496064346
midpoint,0.2,50,992916,3600,3158,2143,0.5952777778,1336,1822,521,74522.5,11733,62789.5,17.44152778,6.351529873,0.8818992214,0.9272372854,0.3530266344,704,0.9737248732,538,0.975985864,276,0.9061127745
midpoint,0.2,50,992917,3600,3059,2083,0.5786111111,1347,1712,579,56924,8988.5,47935.5,13.31541667,6.332981031,0.7116116791,0.7320793799,0.3291832669,609,0.8412544232,444,0.8190997596,216,0.801519717
midpoint,0.2,50,992918,3600,2916,1889,0.5247222222,1134,1782,350,59850,2500,57350,15.93055556,23.94,1.295773617,0.8872650011,0.3803278689,628,0.9170114383,464,0.8857779192,190,0.7804655408
midpoint,0.2,50,992919,3600,3022,1938,0.5383333333,1161,1861,383,58718,6092.5,52625.5,14.61819444,9.637751334,0.8294061073,0.8663532652,0.3724324324,603,0.8902812771,423,0.893700292,207,0.9469353279
midpoint,0.2,50,992920,3140,2376,1416,0.450955414,707,1669,271,28292,3188.5,25103.5,7.994745223,8.873137839,0.4185380706,0.6523093839,0.4692192192,323,0.7704040403,238,0.7147824702,102,0.7053276756
midpoint,0.2,100,992801,614,310,96,0.1563517915,32,278,0,2008,0,2008,3.270358306,,,2.483720633,0.6595744681,32,2.561983471,28,3.154069767,0,0
midpoint,0.2,100,992802,3600,1945,1040,0.2888888889,428,1517,202,10299,101,10198,2.832777778,101.970297,0.878358712,0.9364353035,0.567239636,180,0.9578344897,112,1.269256765,3,0.2782281137
midpoint,0.2,100,992803,3600,1890,1107,0.3075,294,1596,112,6738,56,6682,1.856111111,120.3214286,1.153510075,1.048672289,0.7287822878,135,1.106960641,45,1.522556391,0,0
midpoint,0.2,100,992804,3600,1765,879,0.2441666667,396,1369,177,9951.5,235.5,9716,2.698888889,42.25690021,0.4641474964,0.9845266961,0.5432525952,190,1.296850589,59,0.7920697943,25,2.063458661
midpoint,0.2,100,992805,3600,1448,785,0.2180555556,303,1145,143,4726,71.5,4654.5,1.292916667,66.0979021,1.536746671,0.8758578961,0.6044386423,80,0.8932482033,47,1.377958655,0,0
midpoint,0.2,100,992806,3600,2289,1213,0.3369444444,496,1793,290,8944,555,8389,2.330277778,16.11531532,0.2429629108,0.5119788206,0.5803722504,95,0.5127688172,32,0.2796920821,10,0.2060231855
midpoint,0.2,100,992807,3600,2081,1076,0.2988888889,286,1795,123,5048.5,61.5,4987,1.385277778,82.08943089,1.614951768,0.9294109745,0.7247353224,91,1.174000645,16,0.4248889796,2,0.1692145064
midpoint,0.2,100,992808,3600,1798,1076,0.2988888889,370,1428,250,5090,125,4965,1.379166667,40.72,1.473812026,0.5412480924,0.6438883542,77,0.7223520818,48,0.6901007516,5,0.1943783784
midpoint,0.2,100,992809,3600,1975,1174,0.3261111111,342,1633,179,8431.5,125.5,8306,2.307222222,67.18326693,0.4508623698,0.7625199417,0.6954585931,144,1.006754174,56,0.7218567251,23,0.7338212013
midpoint,0.2,100,992810,3600,2356,1307,0.3630555556,399,1957,212,6960.5,486,6474.5,1.798472222,14.32201646,0.783203444,0.7422654296,0.6795180723,130,0.9041449324,50,0.6322014887,6,0.6946778711
midpoint,0.2,100,992811,3600,2867,1546,0.4294444444,762,2105,285,25782.5,2308.5,23474,6.520555556,11.16850769,0.6632645874,0.7030040384,0.4875588433,376,0.8302157653,175,0.669818676,65,0.7433445819
midpoint,0.2,100,992812,3600,2921,1772,0.4922222222,743,2178,272,28268.5,3909,24359.5,6.766527778,7.231644922,0.6847760839,0.7130615453,0.5667638484,361,0.8189386767,212,0.7434863363,70,0.6129068035
midpoint,0.2,100,992813,3600,2965,1846,0.5127777778,878,2087,338,32088.5,3219,28869.5,8.019305556,9.968468468,0.9216376147,0.8156628673,0.5105908584,404,0.855900401,236,0.8182447508,82,0.728719578
midpoint,0.2,100,992814,3600,2861,1713,0.4758333333,911,1950,250,40055.5,1808,38247.5,10.62430556,22.15459071,0.7251253869,1.033691154,0.4421310472,500,1.007217748,298,1.042172018,107,1.066774694
midpoint,0.2,100,992815,3600,2578,1490,0.4138888889,647,1931,278,15268.5,467,14801.5,4.111527778,32.69486081,0.6902057484,0.7195986841,0.5559368566,217,0.7253742103,115,0.6995764362,14,0.3669974782
