signal,horizon_s,leg,rows,raw_mean_ticks,raw_mean_bps,demeaned_mean_ticks,demeaned_mean_bps,frac_favourable_for_leg
sweep_dir_p4a,10,up_leg_positive_signal,1058740,22.975620548954417,0.3371947962612435,18.617349665589483,0.2732817729042694,0.4416891777017965
sweep_dir_p4a,10,down_leg_negative_signal,1076308,-14.551658540120487,-0.21302778831406963,-18.31346862138552,-0.2678241172360101,0.43416754311962746
sweep_dir_p4a,30,up_leg_top_decile,213184,76.02289336910837,1.1029007373635726,48.809852461418544,0.7065314746572805,0.5737156634644252
sweep_dir_p4a,30,down_leg_bottom_decile,213185,-15.570753101766071,-0.21606313305637487,-42.059994323884865,-0.6004911590232856,0.5429884841804067
sweep_dir_p4a,30,up_leg_positive_signal,1057109,34.58033703241577,0.5098773221493204,21.227334166606425,0.31418961849976607,0.500744010314925
sweep_dir_p4a,30,down_leg_negative_signal,1074739,-9.258280847722098,-0.13638827780262852,-20.879121343439802,-0.3055524242444758,0.4921204124908466
sweep_dir_p4a,60,up_leg_top_decile,212704,94.97305880472393,1.3852990023479816,41.585556262823715,0.6078053116685734,0.5534827741838423
sweep_dir_p4a,60,down_leg_bottom_decile,212705,13.638358289649984,0.21075687582036237,-38.44559803539804,-0.5449863090451365,0.5220704731905691
sweep_dir_p4a,60,up_leg_positive_signal,1054357,45.31784869830617,0.6696734193939311,19.1641131428392,0.28640466870636466,0.5163573628287194
sweep_dir_p4a,60,down_leg_negative_signal,1072691,3.96985898082486,0.05729242132619323,-18.836567884828433,-0.2747159346985645,0.5091876411753244
sweep_dir_p4a,120,up_leg_top_decile,211747,140.89541764464195,2.0652352777450473,35.599037099984024,0.5308692660515103,0.5426475935904641
sweep_dir_p4a,120,down_leg_bottom_decile,211747,63.56738702319277,0.9423149675481706,-39.571852577639156,-0.5551247051900966,0.4964226175577458
sweep_dir_p4a,120,up_leg_positive_signal,1049495,69.10653409496949,1.021183922529441,17.66862931119762,0.2671487899304309,0.5215070105145808
sweep_dir_p4a,120,down_leg_negative_signal,1067975,27.86050843886795,0.4087207141568928,-17.362895310241665,-0.24999454876911695,0.5137713897797233
sweep_dir_p4a,300,up_leg_top_decile,209047,271.84067458514113,4.001779442927565,22.966632022410742,0.36205757022017543,0.547264490760451
sweep_dir_p4a,300,down_leg_bottom_decile,209047,175.23584648428343,2.59281896527602,-68.7555624908809,-0.9638049440430245,0.4826283084665171
sweep_dir_p4a,300,up_leg_positive_signal,1036059,138.90560431404003,2.0526279704160637,13.912335795672329,0.21521853127598212,0.5203468142258307
sweep_dir_p4a,300,down_leg_negative_signal,1054411,96.95751751451759,1.4300004309220737,-13.67019190062366,-0.1870830545136756,0.5075278994623539
sweep_dir_p4a,600,up_leg_top_decile,204547,423.2737708203982,6.249353918522105,-16.771827440892892,-0.20538531460461942,0.5434398940096897
sweep_dir_p4a,600,down_leg_bottom_decile,204547,382.3987738759307,5.649376820397881,-47.80830739094324,-0.6410878645365993,0.46964267381090896
sweep_dir_p4a,600,up_leg_positive_signal,1015013,228.52367654404426,3.3826940640823655,5.618539254637882,0.09661772306671859,0.51441213068207
sweep_dir_p4a,600,down_leg_negative_signal,1030457,193.7115017899825,2.861096347534112,-5.534331257362308,-0.06196257304193412,0.502835149841284
