executed_trade_count,gross_executable_edge_bp_per_trade,additional_cost_bp_per_side,net_edge_bp_per_trade,hit_rate,net_trade_sharpe,cumulative_net_pnl_bp,best_day_pnl_fraction,best_5pct_trade_pnl_fraction,positive_days,days,model,side,horizon_ms,tail,fold,cost_bp_per_side,utc_date
4320,0.005237979251547564,2.0,-3.9947620207484524,0.0,-4119.228749783642,-17257.371929633315,,,0,0,linear,long,250,0.05,1,2.0,2026-08-20
4320,0.00806349788860361,2.0,-3.9919365021113964,0.0,-3818.1959351692212,-17245.165689121233,,,0,0,linear,long,250,0.05,2,2.0,2026-08-21
4320,0.008183844301809629,2.0,-3.9918161556981904,0.0,-6067.381794108399,-17244.645792616182,,,0,0,linear,long,250,0.05,3,2.0,2026-08-22
4320,0.010746072990230893,3.0,-5.989253927009769,0.0,-4989.131234315442,-25873.5769646822,,,0,1,linear,long,250,0.05,0,3.0,2026-08-19
4320,0.005237979251547564,3.0,-5.994762020748452,0.0,-6181.543715425511,-25897.371929633315,,,0,0,linear,long,250,0.05,1,3.0,2026-08-20
4320,0.008063497888603166,3.0,-5.991936502111397,0.0,-5731.150178379112,-25885.165689121233,,,0,0,linear,long,250,0.05,2,3.0,2026-08-21
4320,0.008183844301809629,3.0,-5.99181615569819,0.0,-9107.292229586446,-25884.645792616182,,,0,0,linear,long,250,0.05,3,3.0,2026-08-22
4320,0.01074607299023178,5.0,-9.989253927009768,0.0,-8321.186475330307,-43153.5769646822,,,0,1,linear,long,250,0.05,0,5.0,2026-08-19
4320,0.005237979251546676,5.0,-9.994762020748453,0.0,-10306.173646709249,-43177.371929633315,,,0,0,linear,long,250,0.05,1,5.0,2026-08-20
4320,0.008063497888603166,5.0,-9.991936502111397,0.0,-9557.058664798891,-43165.16568912123,,,0,0,linear,long,250,0.05,2,5.0,2026-08-21
4320,0.008183844301809629,5.0,-9.99181615569819,0.0,-15187.113100542545,-43164.64579261618,,,0,0,linear,long,250,0.05,3,5.0,2026-08-22
1728,0.01565224498362694,1.0,-1.984347755016373,0.0,-801.2119588244078,-3428.952920668293,,,0,1,linear,long,250,0.02,0,1.0,2026-08-19
1728,0.0027611983193680523,1.0,-1.997238801680632,0.0,-1026.1897002064945,-3451.228649304132,,,0,0,linear,long,250,0.02,1,1.0,2026-08-20
1728,0.0052886613300668905,1.0,-1.994711338669933,0.0,-995.634376631869,-3446.8611932216445,,,0,0,linear,long,250,0.02,2,1.0,2026-08-21
1728,0.00956605806991484,1.0,-1.9904339419300852,0.0,-1544.5639243469911,-3439.469851655187,,,0,0,linear,long,250,0.02,3,1.0,2026-08-22
1728,0.01565224498362694,2.0,-3.984347755016373,0.0,-1608.743760444328,-6884.952920668293,,,0,1,linear,long,250,0.02,0,2.0,2026-08-19
1728,0.0027611983193680523,2.0,-3.997238801680632,0.0,-2053.798115727943,-6907.228649304132,,,0,0,linear,long,250,0.02,1,2.0,2026-08-20
1728,0.0052886613300668905,2.0,-3.994711338669933,0.0,-1993.9085201936684,-6902.8611932216445,,,0,0,linear,long,250,0.02,2,2.0,2026-08-21
1728,0.009566058069915062,2.0,-3.990433941930085,0.0,-3096.551048169103,-6895.469851655187,,,0,0,linear,long,250,0.02,3,2.0,2026-08-22
1728,0.015652244983626495,3.0,-5.9843477550163735,0.0,-2416.2755620642483,-10340.952920668293,,,0,1,linear,long,250,0.02,0,3.0,2026-08-19
1728,0.0027611983193684964,3.0,-5.9972388016806315,0.0,-3081.4065312493904,-10363.228649304132,,,0,0,linear,long,250,0.02,1,3.0,2026-08-20
1728,0.0052886613300664465,3.0,-5.9947113386699336,0.0,-2992.182663755468,-10358.861193221644,,,0,0,linear,long,250,0.02,2,3.0,2026-08-21
1728,0.009566058069914618,3.0,-5.990433941930085,0.0,-4648.538171991217,-10351.469851655187,,,0,0,linear,long,250,0.02,3,3.0,2026-08-22
1728,0.015652244983627384,5.0,-9.984347755016373,0.0,-4031.339165304088,-17252.952920668293,,,0,1,linear,long,250,0.02,0,5.0,2026-08-19
1728,0.002761198319367608,5.0,-9.997238801680632,0.0,-5136.623362292286,-17275.228649304132,,,0,0,linear,long,250,0.02,1,5.0,2026-08-20
1728,0.0052886613300664465,5.0,-9.994711338669934,0.0,-4988.730950879067,-17270.861193221644,,,0,0,linear,long,250,0.02,2,5.0,2026-08-21
1728,0.009566058069914618,5.0,-9.990433941930085,0.0,-7752.512419635441,-17263.469851655187,,,0,0,linear,long,250,0.02,3,5.0,2026-08-22
864,0.02109935515949868,1.0,-1.9789006448405013,0.0,-465.1920951470008,-1709.770157142193,,,0,1,linear,long,250,0.01,0,1.0,2026-08-19
864,-0.0020618744820239954,1.0,-2.002061874482024,0.0,-632.175949008294,-1729.7814595524687,,,0,0,linear,long,250,0.01,1,1.0,2026-08-20
864,0.0005974851779615431,1.0,-1.9994025148220385,0.0,-630.9391672536694,-1727.4837728062412,,,0,0,linear,long,250,0.01,2,1.0,2026-08-21
864,0.00909375919676414,1.0,-1.9909062408032359,0.0,-917.9318051121456,-1720.1429920539958,,,0,0,linear,long,250,0.01,3,1.0,2026-08-22
864,0.02109935515949868,2.0,-3.9789006448405013,0.0,-935.3441428103085,-3437.770157142193,,,0,1,linear,long,250,0.01,0,2.0,2026-08-19
864,-0.0020618744820239954,2.0,-4.002061874482024,0.0,-1263.7008354924853,-3457.7814595524687,,,0,0,linear,long,250,0.01,1,2.0,2026-08-20
864,0.0005974851779617651,2.0,-3.9994025148220382,0.0,-1262.0668792339934,-3455.483772806241,,,0,0,linear,long,250,0.01,2,2.0,2026-08-21
864,0.00909375919676414,2.0,-3.990906240803236,0.0,-1840.056399730729,-3448.142992053996,,,0,0,linear,long,250,0.01,3,2.0,2026-08-22
864,0.02109935515949868,3.0,-5.978900644840501,0.0,-1405.4961904736163,-5165.770157142193,,,0,1,linear,long,250,0.01,0,3.0,2026-08-19
864,-0.0020618744820239954,3.0,-6.002061874482024,0.0,-1895.225721976677,-5185.781459552469,,,0,0,linear,long,250,0.01,1,3.0,2026-08-20
864,0.0005974851779617651,3.0,-5.999402514822038,0.0,-1893.1945912143174,-5183.483772806241,,,0,0,linear,long,250,0.01,2,3.0,2026-08-21
864,0.00909375919676414,3.0,-5.990906240803236,0.0,-2762.180994349312,-5176.142992053996,,,0,0,linear,long,250,0.01,3,3.0,2026-08-22
864,0.021099355159499567,5.0,-9.9789006448405,0.0,-2345.800285800231,-8621.770157142193,,,0,1,linear,long,250,0.01,0,5.0,2026-08-19
864,-0.0020618744820239954,5.0,-10.002061874482024,0.0,-3158.27549494506,-8641.781459552469,,,0,0,linear,long,250,0.01,1,5.0,2026-08-20
864,0.000597485177960877,5.0,-9.99940251482204,0.0,-3155.4500151749653,-8639.483772806241,,,0,0,linear,long,250,0.01,2,5.0,2026-08-21
864,0.00909375919676414,5.0,-9.990906240803236,0.0,-4606.430183586479,-8632.142992053996,,,0,0,linear,long,250,0.01,3,5.0,2026-08-22
6728,0.019506775718934,1.0,-1.980493224281066,0.00029726516052318666,-1041.7601382384871,-13324.758412963012,,,0,1,linear,long,1000,0.1,0,1.0,2026-08-19
6669,0.02279481614157053,1.0,-1.9772051838584295,0.000449842555105713,-1314.3734780484015,-13185.981371151865,,,0,0,linear,long,1000,0.1,1,1.0,2026-08-20
6941,0.027244833479535435,1.0,-1.9727551665204646,0.0,-1247.2131070511484,-13692.893610818544,,,0,0,linear,long,1000,0.1,2,1.0,2026-08-21
6865,0.02276762726457915,1.0,-1.9772323727354209,0.0,-2075.5625236419137,-13573.700238828664,,,0,0,linear,long,1000,0.1,3,1.0,2026-08-22
6728,0.019506775718933778,2.0,-3.9804932242810662,0.0,-2093.7810444111437,-26780.758412963012,,,0,1,linear,long,1000,0.1,0,2.0,2026-08-19
6669,0.02279481614157053,2.0,-3.9772051838584295,0.0,-2643.900113704352,-26523.981371151865,,,0,0,linear,long,1000,0.1,1,2.0,2026-08-20
6941,0.027244833479535657,2.0,-3.9727551665204643,0.0,-2511.650912834192,-27574.893610818544,,,0,0,linear,long,1000,0.1,2,2.0,2026-08-21
6865,0.02276762726457937,2.0,-3.9772323727354206,0.0,-4175.024936115424,-27303.700238828664,,,0,0,linear,long,1000,0.1,3,2.0,2026-08-22
6728,0.01950677571893422,3.0,-5.980493224281066,0.0,-3145.8019505838006,-40236.75841296301,,,0,1,linear,long,1000,0.1,0,3.0,2026-08-19
6669,0.02279481614157053,3.0,-5.9772051838584295,0.0,-3973.4267493603024,-39861.981371151865,,,0,0,linear,long,1000,0.1,1,3.0,2026-08-20
6941,0.027244833479535657,3.0,-5.972755166520464,0.0,-3776.0887186172345,-41456.893610818544,,,0,0,linear,long,1000,0.1,2,3.0,2026-08-21
6865,0.022767627264578927,3.0,-5.977232372735421,0.0,-6274.487348588933,-41033.700238828664,,,0,0,linear,long,1000,0.1,3,3.0,2026-08-22
6728,0.01950677571893422,5.0,-9.980493224281066,0.0,-5249.843762929115,-67148.75841296301,,,0,1,linear,long,1000,0.1,0,5.0,2026-08-19
6669,0.022794816141571417,5.0,-9.977205183858429,0.0,-6632.480020672203,-66537.98137115187,,,0,0,linear,long,1000,0.1,1,5.0,2026-08-20
6941,0.027244833479535657,5.0,-9.972755166520464,0.0,-6304.964330183319,-69220.89361081854,,,0,0,linear,long,1000,0.1,2,5.0,2026-08-21
6865,0.022767627264579815,5.0,-9.97723237273542,0.0,-10473.412173535953,-68493.70023882866,,,0,0,linear,long,1000,0.1,3,5.0,2026-08-22
3678,0.023523597117569572,1.0,-1.9764764028824304,0.000543773790103317,-616.3851312863937,-7269.480209801579,,,0,1,linear,long,1000,0.05,0,1.0,2026-08-19
3445,0.02233955938482568,1.0,-1.9776604406151743,0.0008708272859216256,-772.0034802604183,-6813.040217919275,,,0,0,linear,long,1000,0.05,1,1.0,2026-08-20
3653,0.026590017556020973,1.0,-1.973409982443979,0.0,-843.9883082433521,-7208.866665867856,,,0,0,linear,long,1000,0.05,2,1.0,2026-08-21
3781,0.02527072488250126,1.0,-1.9747292751174987,0.0,-1503.6980520810976,-7466.451389219263,,,0,0,linear,long,1000,0.05,3,1.0,2026-08-22
3678,0.023523597117569572,2.0,-3.9764764028824304,0.0,-1240.1063458553883,-14625.480209801579,,,0,1,linear,long,1000,0.05,0,2.0,2026-08-19
3445,0.02233955938482568,2.0,-3.9776604406151743,0.0,-1552.727475548788,-13703.040217919275,,,0,0,linear,long,1000,0.05,1,2.0,2026-08-20
3653,0.02659001755602075,2.0,-3.9734099824439792,0.0,-1699.348639600459,-14514.866665867856,,,0,0,linear,long,1000,0.05,2,2.0,2026-08-21
3781,0.025270724882501483,2.0,-3.9747292751174985,0.0,-3026.63901520793,-15028.451389219263,,,0,0,linear,long,1000,0.05,3,2.0,2026-08-22
3678,0.023523597117569572,3.0,-5.97647640288243,0.0,-1863.8275604243831,-21981.48020980158,,,0,1,linear,long,1000,0.05,0,3.0,2026-08-19
3445,0.022339559384826124,3.0,-5.977660440615174,0.0,-2333.4514708371576,-20593.040217919275,,,0,0,linear,long,1000,0.05,1,3.0,2026-08-20
3653,0.026590017556021195,3.0,-5.973409982443979,0.0,-2554.7089709575653,-21820.866665867856,,,0,0,linear,long,1000,0.05,2,3.0,2026-08-21
3781,0.025270724882501483,3.0,-5.9747292751174985,0.0,-4549.579978334763,-22590.451389219263,,,0,0,linear,long,1000,0.05,3,3.0,2026-08-22
3678,0.02352359711757046,5.0,-9.97647640288243,0.0,-3111.2699895623723,-36693.48020980158,,,0,1,linear,long,1000,0.05,0,5.0,2026-08-19
3445,0.022339559384825236,5.0,-9.977660440615175,0.0,-3894.899461413898,-34373.040217919275,,,0,0,linear,long,1000,0.05,1,5.0,2026-08-20
3653,0.026590017556021195,5.0,-9.973409982443979,0.0,-4265.42963367178,-36432.866665867856,,,0,0,linear,long,1000,0.05,2,5.0,2026-08-21
3781,0.025270724882501483,5.0,-9.974729275117499,0.0,-7595.461904588428,-37714.45138921926,,,0,0,linear,long,1000,0.05,3,5.0,2026-08-22
1536,0.03045646012022485,1.0,-1.9695435398797752,0.0013020833333333333,-283.0056487658972,-3025.2188772553345,,,0,1,linear,long,1000,0.02,0,1.0,2026-08-19
1335,0.02246768161077184,1.0,-1.9775323183892282,0.0022471910112359553,-355.57251970468747,-2640.0056450496195,,,0,0,linear,long,1000,0.02,1,1.0,2026-08-20
1417,0.018402468060335853,1.0,-1.9815975319396641,0.0,-466.74059677982166,-2807.923702758504,,,0,0,linear,long,1000,0.02,2,1.0,2026-08-21
1566,0.027541338699681894,1.0,-1.972458661300318,0.0,-856.892736328159,-3088.870263596298,,,0,0,linear,long,1000,0.02,3,1.0,2026-08-22
1536,0.03045646012022507,2.0,-3.969543539879775,0.0,-570.3876162477354,-6097.2188772553345,,,0,1,linear,long,1000,0.02,0,2.0,2026-08-19
1335,0.02246768161077206,2.0,-3.977532318389228,0.0,-715.1848672736153,-5310.0056450496195,,,0,0,linear,long,1000,0.02,1,2.0,2026-08-20
1417,0.018402468060335853,2.0,-3.981597531939664,0.0,-937.8156655128332,-5641.923702758504,,,0,0,linear,long,1000,0.02,2,2.0,2026-08-21
1566,0.027541338699681894,2.0,-3.972458661300318,0.0,-1725.7502218008974,-6220.870263596298,,,0,0,linear,long,1000,0.02,3,2.0,2026-08-22
1536,0.030456460120224627,3.0,-5.969543539879775,0.0,-857.7695837295739,-9169.218877255335,,,0,1,linear,long,1000,0.02,0,3.0,2026-08-19
1335,0.02246768161077206,3.0,-5.977532318389228,0.0,-1074.797214842543,-7980.0056450496195,,,0,0,linear,long,1000,0.02,1,3.0,2026-08-20
1417,0.018402468060336297,3.0,-5.981597531939664,0.0,-1408.8907342458447,-8475.923702758504,,,0,0,linear,long,1000,0.02,2,3.0,2026-08-21
1566,0.027541338699681894,3.0,-5.972458661300318,0.0,-2594.6077072736357,-9352.870263596298,,,0,0,linear,long,1000,0.02,3,3.0,2026-08-22
1536,0.030456460120225515,5.0,-9.969543539879774,0.0,-1432.5335186932505,-15313.218877255335,,,0,1,linear,long,1000,0.02,0,5.0,2026-08-19
1335,0.02246768161077206,5.0,-9.977532318389228,0.0,-1794.021909980399,-13320.00564504962,,,0,0,linear,long,1000,0.02,1,5.0,2026-08-20
1417,0.01840246806033541,5.0,-9.981597531939665,0.0,-2351.040871711868,-14143.923702758504,,,0,0,linear,long,1000,0.02,2,5.0,2026-08-21
1566,0.027541338699681006,5.0,-9.972458661300319,0.0,-4332.322678219113,-15616.870263596298,,,0,0,linear,long,1000,0.02,3,5.0,2026-08-22
780,0.02151347652229907,1.0,-1.978486523477701,0.002564102564102564,-157.05347326787856,-1543.2194883126067,,,0,1,linear,long,1000,0.01,0,1.0,2026-08-19
628,0.0077799622825522885,1.0,-1.9922200377174477,0.0031847133757961785,-200.14945582647675,-1251.1141836865572,,,0,0,linear,long,1000,0.01,1,1.0,2026-08-20
640,0.009195932648435656,1.0,-1.9908040673515643,0.0,-253.66041574438202,-1274.1146031050012,,,0,0,linear,long,1000,0.01,2,1.0,2026-08-21
801,0.027922433123286572,1.0,-1.9720775668767134,0.0,-548.9641783990633,-1579.6341310682474,,,0,0,linear,long,1000,0.01,3,1.0,2026-08-22
780,0.02151347652229907,2.0,-3.978486523477701,0.0,-315.8146994922721,-3103.2194883126067,,,0,1,linear,long,1000,0.01,0,2.0,2026-08-19
628,0.0077799622825520665,2.0,-3.992220037717448,0.0,-401.0805297411781,-2507.114183686557,,,0,0,linear,long,1000,0.01,1,2.0,2026-08-20
640,0.009195932648435878,2.0,-3.990804067351564,0.0,-508.49254101910617,-2554.114603105001,,,0,0,linear,long,1000,0.01,2,2.0,2026-08-21
801,0.027922433123286794,2.0,-3.972077566876713,0.0,-1105.7010812669232,-3181.6341310682474,,,0,0,linear,long,1000,0.01,3,2.0,2026-08-22
780,0.021513476522299513,3.0,-5.9784865234777005,0.0,-474.57592571666555,-4663.219488312607,,,0,1,linear,long,1000,0.01,0,3.0,2026-08-19
628,0.0077799622825525105,3.0,-5.9922200377174475,0.0,-602.0116036558794,-3763.114183686557,,,0,0,linear,long,1000,0.01,1,3.0,2026-08-20
640,0.009195932648435878,3.0,-5.990804067351564,0.0,-763.3246662938302,-3834.114603105001,,,0,0,linear,long,1000,0.01,2,3.0,2026-08-21
801,0.027922433123286794,3.0,-5.972077566876713,0.0,-1662.4379841347832,-4783.634131068247,,,0,0,linear,long,1000,0.01,3,3.0,2026-08-22
780,0.021513476522299513,5.0,-9.9784865234777,0.0,-792.0983781654526,-7783.219488312607,,,0,1,linear,long,1000,0.01,0,5.0,2026-08-19
628,0.007779962282551622,5.0,-9.992220037717448,0.0,-1003.8737514852821,-6275.114183686557,,,0,0,linear,long,1000,0.01,1,5.0,2026-08-20
640,0.00919593264843499,5.0,-9.990804067351565,0.0,-1272.9889168432785,-6394.114603105001,,,0,0,linear,long,1000,0.01,2,5.0,2026-08-21
801,0.027922433123286794,5.0,-9.972077566876713,0.0,-2775.911789870503,-7987.634131068247,,,0,0,linear,long,1000,0.01,3,5.0,2026-08-22
3743,0.04874695165190679,1.0,-1.9512530483480932,0.0026716537536735237,-276.14012790481223,-7303.540159966913,,,0,1,linear,long,5000,0.1,0,1.0,2026-08-19
4059,0.037257678433443964,1.0,-1.962742321566556,0.0009854644000985464,-464.27634504316285,-7966.771083238651,,,0,0,linear,long,5000,0.1,1,1.0,2026-08-20
4410,0.04203500039648489,1.0,-1.957964999603515,0.0015873015873015873,-396.34872680604946,-8634.625648251502,,,0,0,linear,long,5000,0.1,2,1.0,2026-08-21
4402,0.03529787608875634,1.0,-1.9647021239112437,0.00022716946842344388,-615.6035170908992,-8648.618749457295,,,0,0,linear,long,5000,0.1,3,1.0,2026-08-22
3743,0.04874695165190657,2.0,-3.9512530483480934,0.0010686615014694097,-559.1788943411686,-14789.540159966913,,,0,1,linear,long,5000,0.1,0,2.0,2026-08-19
4059,0.037257678433443964,2.0,-3.962742321566556,0.0002463661000246366,-937.3657974299665,-16084.771083238651,,,0,0,linear,long,5000,0.1,1,2.0,2026-08-20
4410,0.04203500039648489,2.0,-3.957964999603515,0.00045351473922902497,-801.2065530555581,-17454.625648251502,,,0,0,linear,long,5000,0.1,2,2.0,2026-08-21
4402,0.03529787608875612,2.0,-3.964702123911244,0.0,-1242.2669787920374,-17452.618749457295,,,0,0,linear,long,5000,0.1,3,2.0,2026-08-22
3743,0.04874695165190701,3.0,-5.951253048348093,0.0005343307507347048,-842.2176607775251,-22275.540159966913,,,0,1,linear,long,5000,0.1,0,3.0,2026-08-19
4059,0.037257678433443964,3.0,-5.962742321566556,0.0,-1410.4552498167702,-24202.77108323865,,,0,0,linear,long,5000,0.1,1,3.0,2026-08-20
4410,0.04203500039648489,3.0,-5.957964999603515,0.0,-1206.0643793050665,-26274.625648251502,,,0,0,linear,long,5000,0.1,2,3.0,2026-08-21
4402,0.03529787608875612,3.0,-5.964702123911244,0.0,-1868.9304404931759,-26256.618749457295,,,0,0,linear,long,5000,0.1,3,3.0,2026-08-22
3743,0.04874695165190701,5.0,-9.951253048348093,0.0,-1408.2951936502377,-37247.54015996691,,,0,1,linear,long,5000,0.1,0,5.0,2026-08-19
4059,0.037257678433443076,5.0,-9.962742321566557,0.0,-2356.6341545903774,-40438.77108323865,,,0,0,linear,long,5000,0.1,1,5.0,2026-08-20
4410,0.04203500039648489,5.0,-9.957964999603515,0.0,-2015.7800318040836,-43914.6256482515,,,0,0,linear,long,5000,0.1,2,5.0,2026-08-21
4402,0.03529787608875701,5.0,-9.964702123911243,0.0,-3122.2573638954523,-43864.618749457295,,,0,0,linear,long,5000,0.1,3,5.0,2026-08-22
2145,0.04583362991327866,1.0,-1.9541663700867213,0.005128205128205128,-164.92849547970076,-4191.686863836017,,,0,1,linear,long,5000,0.05,0,1.0,2026-08-19
2287,0.032478980523506396,1.0,-1.9675210194764936,0.0017490161783996502,-305.415865111431,-4499.720571542741,,,0,0,linear,long,5000,0.05,1,1.0,2026-08-20
2442,0.03504252161583343,1.0,-1.9649574783841666,0.0012285012285012285,-267.2872806911526,-4798.426162214135,,,0,0,linear,long,5000,0.05,2,1.0,2026-08-21
2679,0.03982653664276392,1.0,-1.960173463357236,0.0003732736095558044,-435.36743757503893,-5251.304708334035,,,0,0,linear,long,5000,0.05,3,1.0,2026-08-22
2145,0.04583362991327844,2.0,-3.9541663700867216,0.0018648018648018648,-333.72527553316326,-8481.686863836017,,,0,1,linear,long,5000,0.05,0,2.0,2026-08-19
2287,0.03247898052350662,2.0,-3.9675210194764934,0.00043725404459991256,-615.8734023759571,-9073.72057154274,,,0,0,linear,long,5000,0.05,1,2.0,2026-08-20
2442,0.03504252161583343,2.0,-3.9649574783841666,0.000819000819000819,-539.3412906445382,-9682.426162214135,,,0,0,linear,long,5000,0.05,2,2.0,2026-08-21
2679,0.03982653664276414,2.0,-3.960173463357236,0.0,-879.580611269753,-10609.304708334035,,,0,0,linear,long,5000,0.05,3,2.0,2026-08-22
2145,0.045833629913278884,3.0,-5.954166370086721,0.0009324009324009324,-502.52205558662575,-12771.686863836017,,,0,1,linear,long,5000,0.05,0,3.0,2026-08-19
2287,0.032478980523506173,3.0,-5.967521019476494,0.0,-926.3309396404832,-13647.72057154274,,,0,0,linear,long,5000,0.05,1,3.0,2026-08-20
